2016-10-18T15:57:06.248Z,"Correct NDS Login",321.343
2016-10-18T15:57:10.644Z,"Valid User Info entered",4.396
2016-10-18T15:57:16.187Z,"Normal disturbance estimated",5.543
2016-10-18T15:57:19.694Z,"Building chosen",3.507
2016-10-18T15:57:24.541Z,"Floor chosen",4.847
2016-10-18T15:57:40.217Z,"Room chosen",1.402
2016-10-18T15:57:45.617Z,"Specialist group chosen",5.4
2016-10-18T15:57:49.474Z,"Disturbance reported",3.857
