2016-10-11T15:24:14.200Z,"Correct NDS Login",4.353
2016-10-11T15:24:16.963Z,"Valid User Info entered",2.763
2016-10-11T15:24:18.744Z,"Building chosen",0.307
2016-10-11T15:24:18.774Z,"Floor chosen",0.03
2016-10-11T15:24:18.802Z,"Room chosen",0.028
2016-10-11T15:24:22.417Z,"Specialist group chosen",3.614
