2016-10-18T14:39:04.304Z,"Correct NDS Login",6.487
2016-10-18T14:39:07.087Z,"Valid User Info entered",2.783
2016-10-18T14:39:08.297Z,"Normal disturbance estimated",1.21
2016-10-18T14:39:11.879Z,"Building chosen",3.582
2016-10-18T14:39:14.422Z,"Floor chosen",2.543
2016-10-18T14:39:16.359Z,"Room chosen",1.937
2016-10-18T14:39:20.714Z,"Specialist group chosen",4.355
2016-10-18T14:39:31.826Z,"Disturbance reported",11.112
