2016-10-11T18:23:03.570Z,"Correct NDS Login",95.939
2016-10-11T18:23:04.991Z,"Valid User Info entered",1.421
2016-10-11T18:23:06.521Z,"Building chosen",0.103
2016-10-11T18:23:06.528Z,"Floor chosen",0.007
2016-10-11T18:23:06.535Z,"Room chosen",0.007
2016-10-11T18:23:15.245Z,"Specialist group chosen",8.71
