2016-10-11T12:02:58.970Z,"Correct NDS Login",2286.61
2016-10-11T12:03:04.865Z,"Valid User Info entered",5.895
2016-10-11T12:03:07.234Z,"Building chosen",0.311
2016-10-11T12:03:07.265Z,"Floor chosen",0.031
2016-10-11T12:03:07.295Z,"Room chosen",0.03
2016-10-11T12:03:12.007Z,"Specialist group chosen",4.712
