2016-10-11T18:17:45.827Z,"Correct NDS Login",92.787
2016-10-11T18:18:07.295Z,"Valid User Info entered",21.468
2016-10-11T18:18:45.009Z,"Building chosen",0.082
2016-10-11T18:18:45.036Z,"Floor chosen",0.027
2016-10-11T18:18:45.043Z,"Room chosen",0.007
2016-10-11T18:19:30.213Z,"Specialist group chosen",45.17
