2016-10-12T11:40:36.447Z,"Correct NDS Login",0.006
2016-10-12T11:40:38.348Z,"Valid User Info entered",1.9
2016-10-12T11:40:40.284Z,"Building chosen",0.358
2016-10-12T11:40:40.319Z,"Floor chosen",0.035
2016-10-12T11:40:40.352Z,"Room chosen",0.033
