2016-10-17T18:16:56.861Z,"Correct NDS Login",35.423
2016-10-17T18:17:15.070Z,"Valid User Info entered",18.209
2016-10-17T18:17:16.866Z,"Normal disturbance estimated",1.796
2016-10-17T18:17:17.352Z,"Building chosen",0.486
2016-10-17T18:17:17.413Z,"Floor chosen",0.061
2016-10-17T18:17:17.466Z,"Room chosen",0.053
2016-10-17T18:18:37.195Z,"Specialist group chosen",79.729
2016-10-17T18:18:40.432Z,"Disturbance reported",3.237
