2016-10-20T13:25:32.163Z,"Correct NDS Login",0.004
2016-10-20T13:25:46.969Z,"Valid User Info entered",14.806
2016-10-20T13:25:55.673Z,"Normal disturbance estimated",8.704
2016-10-20T13:25:58.846Z,"Building chosen",3.173
2016-10-20T13:26:01.177Z,"Floor chosen",2.331
2016-10-20T13:26:03.683Z,"Room chosen",2.506
2016-10-20T13:26:48.069Z,"Specialist group chosen",16.567
2016-10-20T13:26:48.766Z,"Disturbance reported",0.697
