2016-10-12T11:42:45.040Z,"Correct NDS Login",4.91
2016-10-12T11:42:49.109Z,"Valid User Info entered",4.068
2016-10-12T11:42:51.031Z,"Building chosen",0.452
2016-10-12T11:42:51.075Z,"Floor chosen",0.044
2016-10-12T11:42:51.125Z,"Room chosen",0.05
