2016-10-20T09:33:07.045Z,"Correct NDS Login",45.077
2016-10-20T09:33:23.823Z,"Valid User Info entered",16.778
2016-10-20T09:33:48.499Z,"Normal disturbance estimated",24.676
2016-10-20T09:34:04.151Z,"Building chosen",15.652
2016-10-20T09:34:06.278Z,"Floor chosen",2.127
2016-10-20T09:34:08.401Z,"Room chosen",2.123
2016-10-20T09:34:19.746Z,"Specialist group chosen",11.345
2016-10-20T09:34:33.659Z,"Disturbance reported",13.913
