2016-10-10T19:38:29.201Z,"Correct NDS Login",2.835
2016-10-10T19:38:32.470Z,"Valid User Info entered",3.269
2016-10-10T19:38:33.934Z,"Building chosen",0.63
2016-10-10T19:38:33.985Z,"Floor chosen",0.051
2016-10-10T19:38:34.035Z,"Room chosen",0.05
