2016-10-27T09:37:38.947Z,"Correct NDS Login",0.012
2016-10-27T09:37:40.801Z,"Valid User Info entered",1.853
2016-10-27T09:37:43.430Z,"Normal disturbance estimated",2.629
2016-10-27T09:37:44.031Z,"Building chosen",0.601
2016-10-27T09:37:44.092Z,"Floor chosen",0.061
2016-10-27T09:37:44.144Z,"Room chosen",0.052
2016-10-27T09:37:50.934Z,"Specialist group chosen",6.79
2016-10-27T09:38:02.619Z,"Disturbance reported",11.685
