2016-10-12T11:23:16.448Z,"Correct NDS Login",5.469
2016-10-12T11:23:19.446Z,"Valid User Info entered",2.998
2016-10-12T11:23:21.146Z,"Building chosen",0.405
2016-10-12T11:23:21.180Z,"Floor chosen",0.034
2016-10-12T11:23:21.213Z,"Room chosen",0.033
