2016-10-20T06:13:19.137Z,"Correct NDS Login",18.012
2016-10-20T06:13:30.298Z,"Valid User Info entered",11.161
2016-10-20T06:13:42.208Z,"Normal disturbance estimated",11.91
2016-10-20T06:14:00.624Z,"Building chosen",18.416
2016-10-20T06:14:02.432Z,"Floor chosen",1.808
2016-10-20T06:14:03.784Z,"Room chosen",1.352
2016-10-20T06:14:17.785Z,"Specialist group chosen",14.001
2016-10-20T06:14:28.948Z,"Disturbance reported",11.163
