2016-10-27T11:39:31.736Z,"Correct NDS Login",12.28
2016-10-27T11:39:35.684Z,"Valid User Info entered",3.947
2016-10-27T11:39:36.979Z,"Normal disturbance estimated",1.295
2016-10-27T11:39:37.283Z,"Building chosen",0.304
2016-10-27T11:39:37.316Z,"Floor chosen",0.033
2016-10-27T11:39:37.348Z,"Room chosen",0.032
2016-10-27T11:39:41.190Z,"Specialist group chosen",3.842
2016-10-27T11:39:41.329Z,"Disturbance reported",0.139
