2016-10-12T11:25:51.570Z,"Correct NDS Login",4.747
2016-10-12T11:25:55.076Z,"Valid User Info entered",3.506
2016-10-12T11:25:59.487Z,"Building chosen",0.314
2016-10-12T11:25:59.522Z,"Floor chosen",0.035
2016-10-12T11:25:59.555Z,"Room chosen",0.033
