2016-10-12T11:33:18.521Z,"Correct NDS Login",3.759
2016-10-12T11:33:21.818Z,"Valid User Info entered",3.297
2016-10-12T11:33:23.536Z,"Building chosen",0.323
2016-10-12T11:33:23.572Z,"Floor chosen",0.036
2016-10-12T11:33:23.606Z,"Room chosen",0.034
